i,j,x,y
5,6,1.9857437014325368,-0.7343552901225462
5,7,2.313295383377318,-0.8622649024983197
5,8,2.696319670799947,-0.9968781046616061
5,9,3.141425109331858,-1.1414381135986063
5,10,3.656526089999092,-1.2998764404670626
5,11,4.250986708958111,-1.4768426167194137
5,12,4.935769244070852,-1.6776962448578
5,13,5.72348970726755,-1.9084933338873054
5,14,6.624695993772333,-2.17671747911141
6,0,0.9847811190033665,-0.0036507019246215106
6,1,1.017705481012234,-0.1312591604796897
6,2,1.116630300162595,-0.2605347967972509
6,3,1.255483961140388,-0.3932711209467754
6,4,1.4343632711152148,-0.5297721998248632
6,5,1.6554707603889935,-0.6708643577165393
6,6,1.9221702999797508,-0.8179013268729382
6,7,2.238882294640076,-0.9728167259020114
6,8,2.611075084952887,-1.1381653551921278
6,9,3.045307060537491,-1.3171927741674891
6,10,3.549318740664419,-1.5139242738645564
6,11,4.132164218045129,-1.733245185285622
6,12,4.804350987946778,-1.9809520647823513
6,13,5.577884137897669,-2.263776501485045
6,14,6.461873459785445,-2.5896070840005696
7,0,0.9802047140420121,-0.004734572922962213
7,1,1.0027716568685212,-0.13804414185378752
7,2,1.0936720830483782,-0.2742858270774986
7,3,1.2236027002316747,-0.4170881179916081
7,4,1.3924836412356283,-0.5671075426652371
7,5,1.60263781423499,-0.7253585248617122
7,6,1.8575866932013496,-0.8933608441292318
7,7,2.1618751581881193,-1.0731893460778983
7,8,2.521030577942858,-1.2675312609776674
7,9,2.94159095832248,-1.4797751390326956
7,10,3.431182795214648,-1.7141223382554451
7,11,3.9986325689088233,-1.9757020529629048
7,12,4.654082872450295,-2.270669220523064
7,13,5.409005678613066,-2.6062667664990293
7,14,6.271253919615439,-2.9904227452524887
8,0,0.974713028088387,-0.006026870916045979
8,1,0.9877366410014927,-0.14476603431309865
8,2,1.0706814317155162,-0.28747329260529986
8,3,1.1917786371700467,-0.4393414692913856
8,4,1.3505712497600502,-0.6014622645945604
8,5,1.5493640939546371,-0.7751690422145118
8,6,1.7917364110553453,-0.9622762208964164
8,7,2.0822787315269933,-1.1651364822997903
8,8,2.426523378764513,-1.3867054511709853
8,9,2.8309601177771215,-1.630639411621982
8,10,3.303100193242114,-1.9014180682702977
8,11,3.851567694627094,-2.2044783678333215
8,12,4.486188523232682,-2.5463405717869945
8,13,5.217966113292968,-2.9346937637623256
8,14,6.053726129552175,-3.377295675230318
9,0,0.9681230049440367,-0.007565742329202138
9,1,0.9725178548476207,-0.15142035613978627
9,2,1.04749742029938,-0.3001571349184319
9,3,1.159742073349966,-0.4602651724540107
9,4,1.3082875550792135,-0.6333304146245045
9,5,1.4953174660940753,-0.8210754620783682
9,6,1.7243778267422862,-1.0256797367937487
9,7,2.0000221193271526,-1.2498520800860453
9,8,2.3277172961014845,-1.4969040535685891
9,9,2.7138496272021757,-1.7708516965989076
9,10,3.1657773457163723,-2.076542075837678
9,11,3.6919049600284244,-2.419794653542142
9,12,4.30174794272522,-2.807540027403587
9,13,5.005874008272159,-3.247911411141759
9,14,5.8103043045678735,-3.748422093746636
10,0,0.9602149771708164,-0.009395496578334397
10,1,0.9569985278450558,-0.15800825806496718
10,2,1.0239418951340071,-0.31238923282342135
10,3,1.1272371470960751,-0.4800371197894815
10,4,1.2653340305148144,-0.6630654635155282
10,5,1.4402083338766816,-0.8636209635654641
10,6,1.6552866979692493,-1.0842842782656563
10,7,1.915004193972677,-1.328164504646315
10,8,2.2246881987775624,-1.5989819838015684
10,9,2.5905549535684953,-1.9011731842352437
10,10,3.019752480411846,-2.2400180778742245
10,11,3.5204213063900043,-2.6217829779768533
10,12,4.101739964434982,-3.053861896686398
10,13,4.773839775909654,-3.5448608742584837
10,14,5.5421233895787285,-4.102071638119344
11,0,0.9507253438429522,-0.011567252570973699
11,1,0.9410170828010949,-0.16453764863578196
11,2,0.9998120365395403,-0.3242143709177109
11,3,1.0940111843910199,-0.49879124217250115
11,4,1.2214360102135762,-0.6909201376857882
11,5,1.3837755952911133,-0.9031854441911552
11,6,1.5842552662314522,-1.1385845881602619
11,7,1.8271145954638706,-1.4006478378586567
11,8,2.1174688904862156,-1.6935316663543705
11,9,2.4612950246817635,-2.0221274319627636
11,10,2.8654650081610904,-2.392189255940635
11,11,3.3377957309673802,-2.8104759628970646
11,12,3.887080270241015,-3.284889822926712
11,13,4.522985355652773,-3.824546119784036
11,14,5.250433767807807,-4.436595430921251
12,0,0.9393377838495149,-0.014139491981717406
12,1,0.9243526678668684,-0.17102491035360026
12,2,0.9748723896207488,-0.33567139071030316
12,3,1.0598062622083362,-0.5166264295565562
12,4,1.1763318627197263,-0.7170723917135035
12,5,1.325777573225493,-0.9400314513456143
12,6,1.511090811020957,-1.1889194012613926
12,7,1.7362446856387554,-1.4676919549944327
12,8,2.0060745893526626,-1.780949815029309
12,9,2.326250601729394,-2.1340524918080073
12,10,2.703301073306966,-2.5332475812440363
12,11,3.14465290509087,-2.985811580316366
12,12,3.6586526342840524,-3.500184116576089
12,13,4.254455006951407,-4.086019802860788
12,14,4.936595430921252,-4.750433767807806
13,0,0.9256727118573902,-0.01717842018045429
13,1,0.9067064059438071,-0.17749720767786353
13,2,0.9488473184389237,-0.34679443703265644
13,3,1.024352758171407,-0.533613312187989
13,4,1.1297655670320637,-0.741643019001387
13,5,1.2659859421681718,-0.9743340041642669
13,6,1.4356142244265726,-1.2355116836032929
13,7,1.642293652135413,-1.529548940800099
13,8,1.8905182513961023,-1.8614839989409506
13,9,2.185588575421933,-2.2371408317571557
13,10,2.5336240536168373,-2.663261150424907
13,11,2.9415944293275436,-3.1476448966522947
13,12,3.417333417703682,-3.6992800324028883
13,13,3.969425271382119,-4.32837693139618
13,14,4.602071638119343,-5.0421233895787285
14,0,0.9092746254668407,-0.020757984078624114
14,1,0.8876783105606392,-0.18399517929505135
14,2,0.9214144649318854,-0.3576141461200317
14,3,0.9873643705827138,-0.5497994764715165
14,4,1.0814812856883302,-0.7647078262357426
14,5,1.2041813830145347,-1.0062004451864761
14,6,1.357658750713099,-1.2784953900036875
14,7,1.5451721443581372,-1.5863646525215946
