i,j,x,y
24,14,0.0564243131296393,-6.4848469997385045
25,0,0.34488070605801335,-0.059568302388969666
25,1,0.3796707830088173,-0.1682158752983706
25,2,0.39005298113532033,-0.287950719222633
25,3,0.38843875044741066,-0.4228755063425111
25,4,0.37866035407827653,-0.5793365197113304
25,5,0.36168686533464645,-0.7651793627798843
25,6,0.3372692571487658,-0.9899531881779978
25,7,0.3044258681465264,-1.2653698481268771
25,8,0.2615751612192155,-1.605929487758646
25,9,0.20652897885798718,-2.0297250026607947
25,10,0.13641161637268684,-2.559468886701504
25,11,0.047526210467523505,-3.2238089542140784
25,12,-0.0648247053994794,-4.059027777580565
25,13,-0.206561188211096,-5.111263318925273
25,14,-0.3850832191256034,-6.43945864923615
26,0,0.2861233977466548,-0.05996552887405167
26,1,0.3267688269834851,-0.16573105306575242
26,2,0.33960025230117274,-0.2837390548980193
26,3,0.3362072239467985,-0.4171546887849406
26,4,0.3211006384670976,-0.5719619407306399
26,5,0.29544401986492813,-0.755823876440904
26,6,0.2587657970952862,-0.9781462773843836
26,7,0.20955187377519874,-1.2504926064142463
26,8,0.14541065619522797,-1.5871893134294175
26,9,0.0630510355777027,-2.00611570277862
26,10,-0.04184487715633362,-2.5297162533817326
26,11,-0.17482655745827158,-3.186299382412858
26,12,-0.34294916016955274,-4.011715789423225
26,13,-0.5551136240123463,-5.051552206547882
26,14,-0.8224640848421201,-6.364046569935099
27,0,0.23715897415385598,-0.05903651744437135
27,1,0.27864181727060894,-0.16152711840515196
27,2,0.29170409579758716,-0.2773489211287828
27,3,0.28568667596057035,-0.40876264749604585
27,4,0.26492322153266734,-0.5613218110596921
27,5,0.23048990717396045,-0.7424560629309845
27,6,0.18159532543815263,-0.9613820572738684
27,7,0.11615894311218786,-1.2294629536393393
27,8,0.030971369281357828,-1.5607876141439028
27,9,-0.07835547838752346,-1.9729413680667003
27,10,-0.21756634613591097,-2.487998986742388
27,11,-0.39403982288153205,-3.1338006840798185
27,12,-0.6171568120410483,-3.9456021290457226
27,13,-0.8987577742864503,-4.968232226615807
